mean_f_lambda,n_data,noise_f_lambda,unc_f_lambda,wavelength
0.7233919081199954,3845.0,0.02829825514709292,0.008306793714093909,2188.0
0.7412299998140414,3849.0,0.03506492715473318,0.009678887737978165,2192.0
0.709681124529258,3840.0,inf,0.027050396341536248,2196.0
0.7343462099809575,3811.0,0.02739142649072695,0.008031343270132791,2200.0
0.7213668687750385,3813.0,0.02693429639753768,0.007249259442889019,2204.0
0.7169424350052692,3800.0,0.026665020008038838,0.00792400031300523,2208.0
0.7321608129210497,3789.0,0.026563355506301504,0.0077209795136094946,2212.0
0.7198535384374621,3788.0,0.025761880152264816,0.008013518986139357,2216.0
0.7073713246460454,3786.0,0.02696661214570163,0.008078846982627147,2220.0
0.7187542063117682,3787.0,0.02689987444444799,0.008464003526845168,2224.0
0.7244093622656154,3777.0,0.026753009667808296,0.00775727891689065,2228.0
0.7024040427443892,3762.0,0.026974125816560203,0.007526806902135526,2232.0
0.7070813845611301,3751.0,0.026174386321288292,0.009151399419884923,2236.0
0.7018246012898047,3738.0,0.026441348388672674,0.007660020048104836,2240.0
0.7039128048604562,3747.0,0.02607679198445429,0.008869283054026676,2244.0
0.7075393748600579,3738.0,inf,0.008507099972449219,2248.0
0.7119999635405153,3735.0,0.026243428210319508,0.007780388070173542,2252.0
0.7040034450419194,3704.0,0.026341218825148387,0.008226159948634479,2256.0
0.7085018497056992,3723.0,inf,0.008744686687562979,2260.0
0.7033669809250136,3700.0,0.024748772093363926,0.00810566797556479,2264.0
0.728287958532703,3690.0,0.025537464230280745,0.01004818825377066,2268.0
0.7069255439105856,3695.0,inf,0.008899720761106697,2272.0
0.7161878292528806,3656.0,0.024727941892926646,0.008179489913924488,2276.0
0.7256346952405565,3671.0,0.025314360196616693,0.007664541674149674,2280.0
0.7362195346153336,3677.0,0.02508150556095157,0.008012476766608807,2284.0
0.7332013220332679,3635.0,0.025388751374951023,0.008251105868657767,2288.0
0.7378313259684406,3652.0,0.025896631183545567,0.007811041701877716,2292.0
0.7371476417175201,3646.0,0.02551448890647003,0.008357772282098073,2296.0
0.7537390613763361,3622.0,0.025066341409461044,0.008387010330793958,2300.0
0.7327230151786153,3638.0,0.025566605240265043,0.00867737049557642,2304.0
0.7587589405284566,3618.0,0.02569449873594398,0.00923576060820511,2308.0
0.7592449708880279,3625.0,0.02559878861562479,0.008865512738520097,2312.0
0.7455792924067657,3607.0,inf,0.009120263286289693,2316.0
0.741822117661354,3615.0,0.02615933118585157,0.00887902438314839,2320.0
0.7568444918267432,3610.0,0.025320331686049705,0.008783838329839934,2324.0
0.772819781437982,3591.0,0.025661344280289,0.009656378127241001,2328.0
0.7324170843832467,3583.0,0.027365923655827056,0.010445392219991034,2332.0
0.739849970599852,3568.0,0.02657102046943315,0.010219083313960948,2336.0
0.73271713345369,3568.0,inf,0.009505584038341668,2340.0
0.7277209296251652,3540.0,0.025248027551069,0.008707598983229653,2344.0
0.7269824824275771,3556.0,0.025584464435017745,0.00920001775037722,2348.0
0.7120359080971738,3504.0,0.02558066167263691,0.009102571572886723,2352.0
0.7307756967628841,3554.0,0.0253498780059918,0.009452563745544276,2356.0
0.7114109073140986,3516.0,0.02491471414474671,0.009294921286770152,2360.0
0.7088628974880419,3529.0,0.025276031319188437,0.009301762980394594,2364.0
0.7209471045720763,3527.0,0.02465808576662194,0.009648034823612858,2368.0
0.712043241277173,3520.0,0.025522119952529124,0.009141085811718233,2372.0
0.698731045938336,3531.0,0.025796785574188543,0.009668977594037391,2376.0
0.7052655306561504,3519.0,0.02498281992519794,0.009248379130257616,2380.0
0.6899298047941066,3514.0,0.02528533392766204,0.009456165441375324,2384.0
0.6996678817376463,3510.0,0.02570740530407584,0.009200793585939218,2388.0
0.6878165108277539,3509.0,0.040242523237289184,0.011605076317120922,2392.0
0.7056714229618102,3497.0,0.025260623605494283,0.009695947255892401,2396.0
0.6965710300192876,3487.0,0.025468098428945266,0.01149795764826529,2400.0
0.7114782063626907,3488.0,0.025111804450288634,0.010629382521565275,2404.0
0.7206439434262623,3463.0,0.025267067476228196,0.010266789215904053,2408.0
0.7165897688368116,3470.0,0.028480600844718377,0.04396432104510885,2412.0
0.673430838105729,3440.0,inf,0.0348259511464907,2416.0
0.7209611738918262,3440.0,0.02536465688173656,0.010317592028969353,2420.0
0.7384337939301181,3423.0,0.02820123259379082,0.010956627079663826,2424.0
0.7196253708912139,3415.0,0.027206960236989847,0.009905327303860697,2428.0
0.703032405239351,3402.0,0.025677761901489994,0.009726542225153253,2432.0
0.6960950518188369,3395.0,0.02874693166837476,0.016251640249356557,2436.0
0.7415999904855916,3381.0,0.026957460941945427,0.011686429185555855,2440.0
0.7131633210317948,3374.0,0.02640554187724279,0.01068999614863482,2444.0
0.6994294515293011,3391.0,0.029070418805813444,0.011213993373316354,2448.0
0.7358928736405658,3353.0,inf,0.026902717746463498,2452.0
0.7161347764460286,3330.0,inf,0.02693115253913377,2456.0
0.7054213196879051,3309.0,0.027218538808997633,0.010054716907135776,2460.0
0.7045714138287533,3303.0,inf,0.00962900017100505,2464.0
0.7192965543801438,3289.0,0.025366061476181635,0.009736589456958097,2468.0
0.6997102864140265,3286.0,0.0262965076780114,0.010006474009029914,2472.0
0.6856076355851614,3271.0,0.02659699777250396,0.010157691372171707,2476.0
0.704733518233256,3268.0,inf,0.010009303733015952,2480.0
0.7009639191348077,3264.0,inf,0.010298817829978773,2484.0
0.7010751211254803,3236.0,0.027139115571755457,0.010675850453858698,2488.0
0.6828099916529072,3230.0,0.02912698641621584,0.011383058447274962,2492.0
0.6822892736104237,3218.0,inf,0.015432612855516555,2496.0
0.7179411889299494,3206.0,inf,0.020680774236892116,2500.0
0.6906587877951537,3176.0,0.025818695779113044,0.01105844825135656,2504.0
0.6859283616795117,3171.0,inf,0.010548387750221681,2508.0
0.674622300208289,3156.0,inf,0.010483653861729962,2512.0
0.6827884138239873,3156.0,inf,0.011325497400211996,2516.0
0.697530518079987,3145.0,0.02682224488495206,0.0109412225421524,2520.0
0.6470729203363726,3131.0,0.02722092880530023,0.012413497479658843,2524.0
0.6639615616106321,3114.0,0.02686367638457661,0.010727966758354471,2528.0
0.6747573230131447,3120.0,0.026610265554420785,0.011639740652269312,2532.0
0.6476999872861988,3107.0,inf,0.01241143508731653,2536.0
0.6347919452320416,3083.0,0.02863536348990665,0.01130822668068755,2540.0
0.6499027197416472,3074.0,0.027055546326954137,0.014005602043366093,2544.0
0.6892484059648548,3083.0,inf,0.013935524155215344,2548.0
0.6532544339799451,3040.0,0.027431002694424816,0.012238193998357044,2552.0
0.6273738741005024,3042.0,inf,0.013188318091659096,2556.0
0.6472142287186903,3013.0,0.02940385100840572,0.014841465198683006,2560.0
0.6492483775794153,3003.0,inf,0.011770832177491568,2564.0
0.6366478662109086,2993.0,0.02640196501015541,0.010863650625803595,2568.0
0.6449325750126425,2989.0,0.025943217682112708,0.011514608990828503,2572.0
0.6272472757414543,2978.0,0.027271689057674825,0.011451205343761659,2576.0
0.6302527002077971,2958.0,0.05387122537698608,0.013775538457965877,2580.0
0.619281652245619,2944.0,inf,0.018231424377897924,2584.0
0.6207550654911019,2947.0,inf,0.012001859843274353,2588.0
0.6483307359709524,2928.0,0.026802550929090976,0.01150521210833261,2592.0
0.6158439005074379,2904.0,inf,0.012402697796534417,2596.0
0.6457963742104325,2885.0,0.02712158150094238,0.01749211714513118,2600.0
0.6093371989164453,2883.0,0.029453808644078917,0.016260700028087424,2604.0
0.6284078143285257,2874.0,inf,0.015900259209415867,2608.0
0.6233985299392102,2854.0,0.027856336921567977,0.015894910255245726,2612.0
0.6292034960207389,2844.0,inf,0.01131132743360304,2616.0
0.6239288455493501,2843.0,0.02730356257069341,0.012323072411399353,2620.0
0.6335646223894473,2825.0,inf,0.011619468355640648,2624.0
0.6498933994804549,2813.0,0.02679739062638777,0.01673019775921015,2628.0
0.5958245019544309,2813.0,0.02945494028644815,0.013710962222464235,2632.0
0.597918907661289,2788.0,0.02823791835884186,0.014385886733499897,2636.0
0.6010761873287557,2792.0,0.02654178346555973,0.016570465007218406,2640.0
0.5869652091626731,2809.0,0.02812816537884503,0.025616014141233573,2644.0
0.6807832229446469,2764.0,inf,0.06084547393448986,2648.0
0.586899531856858,2772.0,inf,0.013922141061522402,2652.0
0.5728601044041854,2734.0,inf,0.01327918425676765,2656.0
0.5940623774705129,2719.0,0.026223478590913944,0.015216815153240373,2660.0
0.5822488334439182,2725.0,0.0313729468704141,0.013611014861391976,2664.0
0.6187069157496377,2701.0,0.048177136078819426,0.02253395232118119,2668.0
0.5519836711713179,2724.0,inf,0.02029250781976039,2672.0
0.6365830017434237,2673.0,inf,0.029240190748791237,2676.0
0.5944958184923702,2688.0,0.0265481367321943,0.0119686169972443,2680.0
0.5763352933415952,2653.0,inf,0.028279976302552957,2684.0
0.5883523610534315,2660.0,inf,0.023408981224422004,2688.0
0.5982544990219415,2642.0,0.028650197427401915,0.01413924883242984,2692.0
0.5775781562204374,2640.0,0.028348647736019895,0.013135879141684926,2696.0
0.6128622465474821,2630.0,0.02891696779814958,0.013893435837742807,2700.0
0.5766821073691107,2613.0,0.027923037300897322,0.013160594693493708,2704.0
0.5508862047151638,2616.0,0.030685548763204087,0.016736819593304347,2708.0
0.6022083740234726,2601.0,inf,0.021980104550648517,2712.0
0.6060165197873154,2588.0,inf,0.02321526363896206,2716.0
0.5947099768886445,2567.0,inf,0.026041366277151427,2720.0
0.6128108508864243,2569.0,0.031806309405584966,0.026494560068164846,2724.0
0.6221592667064249,2555.0,0.030713364301832448,0.019060469651586122,2728.0
0.6023913809051755,2521.0,0.03199586251223591,0.020770908498997407,2732.0
0.616197771238277,2535.0,0.034938715364000845,0.014570387265355346,2736.0
0.6447099528963187,2516.0,0.04447529116960288,0.013409466134569219,2740.0
0.6400868374617767,2498.0,0.038499864818203174,0.018895430696992198,2744.0
0.6554879940552913,2525.0,0.032195941679314305,0.01495858241556327,2748.0
0.6540848460827229,2482.0,inf,0.016342781243574755,2752.0
0.6715823055649508,2485.0,0.03720521805183209,0.017256552859576467,2756.0
0.6667481175770609,2481.0,inf,0.02760746535838785,2760.0
0.6941707602331686,2444.0,inf,0.020546683834124377,2764.0
0.6968664865595227,2447.0,inf,0.020201272265203275,2768.0
0.7094402074743794,2453.0,inf,0.019586952731364494,2772.0
0.732440430530664,2426.0,inf,0.02832929071395848,2776.0
0.8610824393378771,2412.0,inf,0.038093700842710645,2780.0
0.8265890624605329,2421.0,inf,0.02639313429646681,2784.0
0.9298271313064739,2386.0,inf,0.02203487907154151,2788.0
0.9119394968903893,2376.0,inf,0.025855063808412584,2792.0
0.9224375386082297,2376.0,inf,0.02418945323088806,2796.0
0.9072023248010775,2351.0,inf,0.01780393882732563,2800.0
0.8876864029128925,2342.0,inf,0.019861885441569523,2804.0
0.90120598806615,2327.0,inf,0.02110138848993971,2808.0
0.8446712075231043,2319.0,inf,0.04115386894945657,2812.0
0.8836021402060955,2313.0,inf,0.035446801626752684,2816.0
0.7756564666747362,2285.0,inf,0.03364531391530307,2820.0
0.8224762813401172,2271.0,inf,0.021188554141526688,2824.0
0.7725728594103857,2265.0,inf,0.02296900854651928,2828.0
0.7375932671034588,2249.0,inf,0.022615092420461776,2832.0
0.6591035651094659,2238.0,inf,0.021387032595407012,2836.0
0.6969327862901632,2219.0,inf,0.03500953282518553,2840.0
0.6616890742887388,2224.0,inf,0.04060412716594146,2844.0
0.627887712759495,2200.0,inf,0.018628680445208802,2848.0
0.6505793946276468,2195.0,inf,0.02200379974140575,2852.0
0.6384162845615365,2185.0,inf,0.017600845356329626,2856.0
0.63505274533871,2186.0,inf,0.016067429805604525,2860.0
0.6371553627305021,2168.0,inf,0.02089071058148381,2864.0
0.6432308642921986,2159.0,inf,0.04858406101070444,2868.0
0.537372132941568,2152.0,inf,0.047935953467578445,2872.0
0.5510228183055452,2148.0,inf,0.04092570775126787,2876.0
0.7451686004583091,2120.0,inf,0.11088814976864897,2880.0
0.581737916740911,2112.0,inf,0.015198138646482832,2884.0
0.5744293087422563,2088.0,inf,0.015253029876888724,2888.0
0.5560592486571613,2073.0,inf,0.01723285056164594,2892.0
0.5772717970630148,2062.0,inf,0.020146998053789486,2896.0
0.5803932804568666,2061.0,inf,0.02183005958528021,2900.0
0.5864585080870265,2040.0,inf,0.020085229666721202,2904.0
0.5937911065761909,2048.0,inf,0.02483097577632756,2908.0
0.5379271744801005,2026.0,inf,0.026833637079282033,2912.0
0.5766602092759676,2018.0,inf,0.03437644892112323,2916.0
0.6230890601399824,2001.0,inf,0.03811379941070855,2920.0
0.5143994902271953,1969.0,inf,0.026721111899687323,2924.0
0.6050794603271104,1959.0,inf,0.02429359602089209,2928.0
0.5958465241870055,1950.0,inf,0.027825399543540442,2932.0
0.5407458975357206,1936.0,inf,0.025695306118415348,2936.0
0.5912471078510317,1926.0,inf,0.02494619303860147,2940.0
0.5984106139947326,1926.0,inf,0.020662099339515187,2944.0
0.5492375271555453,1910.0,inf,0.019243399278053124,2948.0
0.6026758352829349,1893.0,inf,0.025157813320457117,2952.0
0.5495804862304728,1878.0,inf,0.023552616262723484,2956.0
0.592818195982741,1858.0,inf,0.03463462527921753,2960.0
0.587478241340739,1843.0,inf,0.029795606361496165,2964.0
0.5631139676933284,1821.0,0.04890482623539073,0.019026474116343506,2968.0
0.5854568320046878,1801.0,inf,0.021040951262485456,2972.0
0.5357177858506299,1816.0,0.04691748279056527,0.02582127343467431,2976.0
0.5819673483376195,1787.0,0.04909528668211467,0.03095847322670941,2980.0
0.52076737208331,1762.0,inf,0.03374600239966515,2984.0
0.5356124383113476,1759.0,inf,0.03418604193903637,2988.0
0.5394943630482469,1750.0,0.04481382880547044,0.027922338607570343,2992.0
0.5497552279079876,1737.0,inf,0.02303779068407223,2996.0
0.553136068831915,1722.0,0.044271695160845184,0.024020694855805234,3000.0
0.5230197324824337,1707.0,inf,0.02400750255769488,3004.0
0.5745347177021234,1686.0,inf,0.03422189551250119,3008.0
0.5124320919419054,1683.0,inf,0.07085796694971079,3012.0
0.4878602890274584,1687.0,0.05245269906195489,0.045231190593431135,3016.0
0.4806889886735147,1661.0,inf,0.032217006312615114,3020.0
0.46126860376579754,1633.0,0.05143426642256531,0.03379196730526232,3024.0
0.508113158520458,1623.0,inf,0.0384734766483664,3028.0
0.5022227465569555,1622.0,inf,0.03329318148524965,3032.0
0.4862632754492079,1599.0,0.3859494865921662,0.029882501142382382,3036.0
0.5384407504312646,1562.0,inf,0.03538993617057795,3040.0
0.5797287700221195,1556.0,inf,0.030395276534167303,3044.0
0.4707693170816972,1530.0,0.05638465978589636,0.025579996728527038,3048.0
0.5401919683471269,1534.0,inf,0.027698588814374737,3052.0
0.5372367912113192,1510.0,0.05501205473176315,0.02726818573803199,3056.0
0.5442484124821103,1512.0,inf,0.03823625386934701,3060.0
0.5202348951215147,1483.0,0.05856883038364918,0.03346344496634924,3064.0
0.5076410214447257,1485.0,inf,0.03429707537556277,3068.0
0.5645095647876065,1476.0,inf,0.037976659760259615,3072.0
0.5008228713727966,1441.0,inf,0.044279787029856646,3076.0
0.4274696724412528,1443.0,0.05302531215316623,0.06625358629655191,3080.0
0.5580710674132577,1428.0,inf,0.04994173077224419,3084.0
0.563847157483411,1393.0,inf,0.04415437247591165,3088.0
0.6579165869794484,1395.0,inf,0.09131928532727039,3092.0
0.5294522381256641,1372.0,inf,0.031479761678694845,3096.0
0.5162922443804223,1334.0,0.08179054745742569,0.02809948740778594,3100.0
0.538113303743341,1344.0,inf,0.04470081375181951,3104.0
0.5068421734387718,1313.0,inf,0.027313597482014475,3108.0
0.5389055782697149,1270.0,inf,0.05236038239632701,3112.0
0.5729924166919338,1285.0,0.06564092241602872,0.03513408295843516,3116.0
0.5392807335512391,1245.0,0.07890743477200703,0.029004621058317595,3120.0
0.5444788097054176,1228.0,0.06636316923330055,0.023361626042486656,3124.0
0.5584465455005613,1237.0,inf,0.07953659827706307,3128.0
0.5506365376871346,1198.0,inf,0.047680164567418276,3132.0
0.540033984260487,1213.0,inf,0.0351385488772809,3136.0
0.49942386655809784,1180.0,inf,0.038725760566857496,3140.0
0.5908775754946932,1169.0,inf,0.02835380191062281,3144.0
0.5643801776807069,1152.0,inf,0.03756031295929195,3148.0
0.5447109542298849,1135.0,0.07261908062836198,0.03267359575225957,3152.0
0.552214981683697,1126.0,inf,0.03140844526430362,3156.0
0.5891614514256611,1113.0,inf,0.032561581880950444,3160.0
0.5703204930468135,1101.0,0.13660993476228683,0.04421248730590941,3164.0
0.5910646368350302,1085.0,inf,0.05101098725734348,3168.0
0.5336289902928202,1059.0,0.09378407562961154,0.037630202238508874,3172.0
0.5332618424061255,1056.0,inf,0.029155596566200266,3176.0
0.6072254107790817,1033.0,0.07754561127730451,0.035498419400629075,3180.0
0.5989961379929042,1038.0,inf,0.0479041933152502,3184.0
0.5549727908935206,991.0,0.08020106662328763,0.02790786002987028,3188.0
0.6741151374217994,1005.0,inf,0.0558597548714004,3192.0
0.60899226808105,973.0,inf,0.04253864861902758,3196.0
0.5678849337970164,943.0,0.18649232935601326,0.03726692219492689,3200.0
0.6241145196539889,950.0,inf,0.034136508492840896,3204.0
0.5757768400200327,907.0,inf,0.026201079583206124,3208.0
0.5321822040883113,938.0,0.07986571184817774,0.05664650015816276,3212.0
0.5654834276521346,878.0,0.0781724687756835,0.030921027823272357,3216.0
0.6456642287523776,915.0,0.08020745010115751,0.03493971157378491,3220.0
0.5789151596799493,875.0,0.09029490965043327,0.04359891659137422,3224.0
0.5980957834291906,878.0,0.08906049791049502,0.0386445012241612,3228.0
0.5719325472005572,888.0,0.09896940948132857,0.030414565636866956,3232.0
0.5607606104406773,841.0,inf,0.03673757179918094,3236.0
0.6254162978024473,857.0,0.09445981887674629,0.025420274586656365,3240.0
0.6445513150806651,846.0,0.1134626665628489,0.037504968781222066,3244.0
0.5782362200582016,831.0,inf,0.038579503367347494,3248.0
0.6121239294871634,828.0,0.11037544304629834,0.042789699069225196,3252.0
0.6365787532755267,807.0,inf,0.031413649973379344,3256.0
0.568019828850394,796.0,inf,0.03698782257267274,3260.0
0.5560519621469965,792.0,inf,0.04902563296885667,3264.0
0.597848171523263,781.0,inf,0.04316458942013253,3268.0
0.593400405412738,752.0,inf,0.055051324778390406,3272.0
0.71337300108573,755.0,inf,0.06094403266527771,3276.0
0.5432765303469087,740.0,inf,0.04078642049006304,3280.0
0.6326051801019772,704.0,0.10453737887316897,0.07241781905647249,3284.0
0.5260723123131108,704.0,0.11646301490156467,0.054492213592527976,3288.0
0.6189883064814947,720.0,0.11415907619212398,0.052968376356273605,3292.0
0.6756815717812034,690.0,inf,0.1314759873078131,3296.0
0.5941433564722758,679.0,0.1066642587683245,0.02872458424865427,3300.0
0.5524581285686616,680.0,0.10492296872007464,0.03868095939465934,3304.0
0.6285034400610134,692.0,0.13320402366470793,0.04043349133951917,3308.0
0.6372251563086146,662.0,inf,0.036938985785833746,3312.0
0.6350283987798656,650.0,inf,0.0320064876762159,3316.0
0.5895338018119152,649.0,0.10220446064846779,0.024797699621618024,3320.0
0.623197343966215,661.0,0.2627837001609777,0.03390675311933149,3324.0
0.6007547670987098,633.0,inf,0.03863144601852488,3328.0
0.6224187712647032,627.0,0.11309406491227285,0.06236621424346434,3332.0
0.7105711155106129,623.0,inf,0.08388803580788506,3336.0
0.6651977072735983,630.0,0.14930063583586023,0.05272357529230269,3340.0
0.5886688671778174,621.0,inf,0.08116528173617854,3344.0
0.7272364486334691,606.0,0.13347267842333452,0.11707757691797784,3348.0
0.6093766145143973,609.0,inf,0.02600631435232878,3352.0
0.6071403576998703,596.0,0.11723242259995792,0.021439376322350073,3356.0
0.5916216544781442,584.0,0.160988154306438,0.01577695756787633,3360.0
0.5974640657466933,580.0,inf,0.01717188059165796,3364.0
0.602925664535251,585.0,inf,0.02290035344521638,3368.0
0.652357812842921,575.0,inf,0.046325882703822735,3372.0
0.5705944472293241,573.0,0.12646681340836316,0.02175015951639209,3376.0
0.5940714844183385,572.0,inf,0.017302347459713076,3380.0
0.6145476050309039,560.0,0.12324101599870613,0.018487701103366574,3384.0
0.60859816557606,566.0,0.11400602552836325,0.021402595013499816,3388.0
0.6302832946646959,560.0,0.12466763804235312,0.02675287734450041,3392.0
0.5813266335768407,555.0,inf,0.017781846851954705,3396.0
0.6157878851002543,542.0,0.16640290442485697,0.01629938271300557,3400.0
0.6389611451304518,544.0,inf,0.02207080051032157,3404.0
0.5942051958886572,534.0,0.1609797288220904,0.015565736731011571,3408.0
0.6186684306426532,537.0,0.16834781480152142,0.015452426275892562,3412.0
0.6364564689657606,534.0,0.18116527478595473,0.0156510331209745,3416.0
0.6496731622706888,530.0,0.1721602917389559,0.016974529248535014,3420.0
0.6181285861823568,532.0,0.26578899170491643,0.01742672163571973,3424.0
0.626782988351268,529.0,inf,0.017533743883304392,3428.0
0.6137303475506005,523.0,0.1407953212642409,0.017281479259255394,3432.0
0.6323450987113076,522.0,0.4783111289069701,0.02078481561541314,3436.0
0.5985486406278833,516.0,0.270760935034234,0.020937010602613756,3440.0
0.6494498131598564,517.0,0.11887262635588497,0.02155000960750426,3444.0
0.5902141187715466,511.0,0.10154109319408273,0.01912515346738509,3448.0
0.617758677094624,514.0,0.10288323748937532,0.022006167966693756,3452.0
0.5965587978285772,513.0,0.1358549825114365,0.01791675530785719,3456.0
0.5912795176510425,510.0,0.11667030513309114,0.019203459456910196,3460.0
0.6144635874270534,512.0,0.11565117240256044,0.016492191532561696,3464.0
0.5954608364676045,508.0,0.11794800579989324,0.019777926745805436,3468.0
0.5909009753403687,505.0,0.1132032404660113,0.015265556591937079,3472.0
0.5955715468337414,506.0,0.09396186580904851,0.016744757381286317,3476.0
0.5767172674114952,501.0,0.10117121412643268,0.017740115096917315,3480.0
0.6032689520317798,495.0,0.10717714413367692,0.017935277086161324,3484.0
0.5998980398014825,491.0,0.10950389943335742,0.02541430743839619,3488.0
0.5792799816525909,489.0,0.10305815813947287,0.017161435758441184,3492.0
0.5711995697633715,488.0,0.11299902633871943,0.017184120244642713,3496.0
0.6127643793844283,487.0,0.1049676424525686,0.02165548708732666,3500.0
0.5805546812066923,490.0,0.10304917508613747,0.023196664525450373,3504.0
0.5859225797502938,485.0,0.0996708504810959,0.015611265363479086,3508.0
0.5752256964739119,482.0,0.10577396527351646,0.01635436103026261,3512.0
0.5812916913189581,482.0,0.10568671599350635,0.021887491535990258,3516.0
0.5877069646050942,485.0,0.09585039938361689,0.020165525651817458,3520.0
0.6106437194079964,482.0,0.11683325681233508,0.02334209173100257,3524.0
0.5778829190622214,484.0,0.10087889611516311,0.024929716737554893,3528.0
0.5784527011526127,480.0,0.10260998505630288,0.017374216343824352,3532.0
0.5842004433016544,477.0,0.1460331175422381,0.026387341075821316,3536.0
0.5735125552269336,477.0,0.12729207872806866,0.019934426950577164,3540.0
0.5546581896541316,477.0,0.13116555175769312,0.0210193323201461,3544.0
0.5686438446547439,470.0,0.13138558771301873,0.019504941392135183,3548.0
0.582995964284642,476.0,0.13738695435105688,0.025157135990457876,3552.0
0.605237833811205,476.0,0.12689048323165136,0.04266654192318643,3556.0
0.5130642871959349,478.0,0.13187853309895062,0.029875290544726252,3560.0
0.6405676077384698,475.0,0.12753002714409162,0.04635043398553845,3564.0
0.5845115384322248,475.0,inf,0.03416533260234211,3568.0
0.5489451143163149,466.0,0.9512012666692337,0.025325290002004213,3572.0
0.5879090356306457,460.0,0.2411200263694506,0.030342006455727797,3576.0
0.6021149964891125,449.0,0.13976673530002937,0.05016290420638311,3580.0
0.5590045453014598,457.0,0.1220789669625365,0.028257611837850295,3584.0
0.6192434575710609,455.0,0.1313456553922863,0.05089223742532161,3588.0
0.5329943579703488,455.0,0.15673139670563008,0.0540487090942455,3592.0
0.6104951964056754,455.0,0.1498762615700597,0.061617846703095204,3596.0
0.47189551493795834,452.0,inf,0.06056871720450181,3600.0
0.6863770278687632,436.0,0.1506238059839235,0.05847105208975215,3604.0
0.5841830211185312,436.0,0.19610546810616347,0.03981717812627106,3608.0
0.5636916709476542,427.0,inf,0.03165504505057965,3612.0
0.6099126412427343,431.0,0.14436345281474505,0.03084432761315696,3616.0
0.5576633839079798,423.0,inf,0.033624893037727685,3620.0
0.6269890379695462,404.0,0.16758699457938073,0.05172113319773167,3624.0
0.5784153493922852,402.0,0.15718967401285006,0.017236616338462688,3628.0
0.5599916079243363,403.0,inf,0.01796514259797882,3632.0
0.5917993754269253,401.0,0.1446159917365575,0.014977291801046257,3636.0
0.6008599771280299,408.0,0.16278350550417905,0.02365004890669603,3640.0
0.6010010691284258,383.0,inf,0.025937364477027512,3644.0
0.5799496412761026,385.0,0.11846097204082995,0.017782273692953664,3648.0
0.6083447258821444,380.0,0.13592846121532584,0.021529271167240616,3652.0
0.5984925666776223,390.0,0.13775997414893412,0.01972395999095853,3656.0
0.6126229499677148,382.0,0.15018825870108346,0.015904207469403773,3660.0
0.611564231167237,375.0,0.12195567477925484,0.03001651264427187,3664.0
0.5737910942563157,381.0,0.18753350596103313,0.01845030764574324,3668.0
0.5753977874231354,387.0,0.23963111650775898,0.01731944225178265,3672.0
0.5865776840272168,378.0,0.1754477579812018,0.016814251611450993,3676.0
0.5755992302037874,378.0,0.15682474442321837,0.023336288047646703,3680.0
0.5990717397000773,379.0,0.4469234860247244,0.02296103659717464,3684.0
0.5692550439367638,374.0,0.5735662872806312,0.019129021968771823,3688.0
0.5919114439225293,374.0,inf,0.0167131801219279,3692.0
0.5677637896411223,365.0,0.08478646904465749,0.01955704898865978,3696.0
0.5442771100890911,369.0,0.0970175111105663,0.026528714072562815,3700.0
0.5810244354169544,369.0,0.08650058911448054,0.015966685799941593,3704.0
0.5496132357454881,369.0,0.08181540789476335,0.02205960128928932,3708.0
0.5985626438170795,363.0,0.08386704822487658,0.018117036227806232,3712.0
0.5832897891069709,367.0,0.0920143186264635,0.024506446345675885,3716.0
0.650585461544672,366.0,0.08844743439222429,0.02350130656335985,3720.0
0.7000197144149931,371.0,0.08404946014426025,0.033408997045125725,3724.0
0.6390743866850194,363.0,0.0874782946788558,0.029226054133280534,3728.0
0.6618551472611316,364.0,0.10336997993442476,0.020492963592675037,3732.0
0.6240378341838028,367.0,0.10155861723487601,0.026353023071170305,3736.0
0.6685861373837624,360.0,0.11864096742308523,0.03189409375173782,3740.0
0.6411500110618303,367.0,0.0946416326773908,0.036207534256229953,3744.0
0.6214077417581365,361.0,0.10024177554737984,0.05992753051787422,3748.0
0.6344587320039944,362.0,0.09922739168978002,0.09121793020671158,3752.0
0.6639364123933159,367.0,0.10755044641363491,0.11916328847007143,3756.0
0.6324307543097758,357.0,inf,0.05640735347219417,3760.0
0.6117344563983006,358.0,0.10106189364158645,0.02809370491929429,3764.0
0.483415724969776,358.0,0.0977788446134027,0.037845722722429094,3768.0
0.6078497796800783,356.0,inf,0.023619435206371327,3772.0
0.5919993122559432,353.0,0.10643996891115949,0.020474094576041383,3776.0
0.5527988293856638,349.0,0.09586825955181746,0.03816593060239569,3780.0
0.5700574053688287,346.0,0.09401085862852648,0.01628001168287815,3784.0
0.5522679223827478,345.0,0.0987352174961391,0.017688560183556478,3788.0
0.5814277566429498,345.0,0.1414142534373159,0.025884288754983654,3792.0
0.5407312359291546,348.0,0.1134914072764507,0.026626812204319016,3796.0
0.5299569064924536,344.0,0.10111678104068075,0.02403459988903163,3800.0
0.5894570176275148,343.0,0.09934743544860647,0.024649534937181868,3804.0
0.6107618271002584,343.0,0.10120999287283326,0.03659801356723516,3808.0
0.6474087397331623,335.0,0.09715863706230841,0.03500640580364741,3812.0
0.5365037114277262,340.0,0.09372942042209677,0.019964622160647403,3816.0
0.5292971271747077,344.0,0.11695232823128865,0.03045995024351658,3820.0
