mean_f_lambda,n_data,noise_f_lambda,unc_f_lambda,wavelength,continuum
0.9766432604710396,7690.0,inf,0.01460748579679356,2932.0,1.3135690618262186
0.97805811419976,7639.0,inf,0.014353243616199276,2936.0,1.3136607585916034
1.005335473337063,7586.0,inf,0.016650158697480856,2940.0,1.3137523369025599
1.032927844502443,7548.0,inf,0.016299914039474783,2944.0,1.3138437970729586
1.0086404665913928,7483.0,inf,0.015419241686643784,2948.0,1.3139351394154133
1.0182831005749535,7444.0,inf,0.015368700202888184,2952.0,1.3140263642412886
1.0207638378364576,7363.0,inf,0.015002426853101282,2956.0,1.3141174718607045
1.0332497667434763,7310.0,inf,0.0163273501984581,2960.0,1.3142084625825456
1.0234682701020097,7286.0,inf,0.017099639644128986,2964.0,1.3142993367144655
1.0370860115957343,7219.0,inf,0.014799720305191697,2968.0,1.314390094562895
1.04808868964288,7149.0,inf,0.021475973676024142,2972.0,1.3144807364330469
1.006221608052544,7053.0,inf,0.01929789004885084,2976.0,1.3145712626289248
1.029846211060138,6993.0,inf,0.018879486179778224,2980.0,1.3146616734533267
1.00797009593626,6918.0,inf,0.01804407181614036,2984.0,1.3147519692078542
0.9972713106648092,6862.0,inf,0.01729633118703999,2988.0,1.3148421501929168
0.9896819594586996,6835.0,inf,0.017106328794943122,2992.0,1.3149322167077389
0.9999811687869176,6777.0,inf,0.016612234514457997,2996.0,1.3150221690503656
0.9987216039669928,6739.0,inf,0.017024702362178408,3000.0,1.3151120075176705
0.9611795178009576,6648.0,inf,0.019359851416736133,3004.0,1.31520173240536
0.9886961182200452,6585.0,inf,0.01892762911165615,3008.0,1.3152913440079794
0.9830246232425426,6559.0,inf,0.02195822721956317,3012.0,1.3153808426189215
0.9622946037951612,6514.0,inf,0.018635192065576425,3016.0,1.3154702285304294
0.9451698731877712,6434.0,inf,0.018836058708416547,3020.0,1.3155595020336046
0.9372078250945188,6335.0,inf,0.01749942850738631,3024.0,1.315648663418412
0.95811038308302,6290.0,inf,0.017933022584090144,3028.0,1.315737712973687
0.9698541106571252,6260.0,inf,0.01741397609548725,3032.0,1.3158266509871392
0.9873892181087398,6216.0,inf,0.01971068548922458,3036.0,1.3159154777453612
0.980656593502366,6115.0,inf,0.019576389458331508,3040.0,1.316004193533832
1.0100455267395798,6066.0,inf,0.020796415008157272,3044.0,1.3160927986369235
0.9801608202626568,6014.0,inf,0.01996290817803087,3048.0,1.3161812933379067
1.0301028292913472,5960.0,inf,0.019175609068024586,3052.0,1.3162696779189569
1.0028769472306367,5879.0,inf,0.02636962884565553,3056.0,1.3163579526611597
1.0120581714414216,5822.0,inf,0.01944746607005801,3060.0,1.3164461178445168
1.0127475379764863,5744.0,inf,0.01934027619308941,3064.0,1.3165341737479503
1.0272272930000557,5690.0,inf,0.01989459588965796,3068.0,1.3166221206493103
1.0454046861973845,5663.0,inf,0.021157789673808738,3072.0,1.3167099588253781
1.0593649428356997,5583.0,inf,0.022223625320733083,3076.0,1.3167976885518744
1.0090844570756399,5516.0,inf,0.027013696768443327,3080.0,1.3168853101034623
1.0473510643172634,5503.0,inf,0.0233955836439124,3084.0,1.3169728237537541
1.073865538990932,5339.0,inf,0.02479808247636448,3088.0,1.3170602297753156
1.1255451099421638,5315.0,inf,0.03193355230685252,3092.0,1.317147528439673
1.104057434552802,5259.0,inf,0.026080450757179185,3096.0,1.3172347200173173
1.118404743296601,5114.0,inf,0.02446164041547121,3100.0,1.3173218047777084
1.0878510675350022,5141.0,inf,0.02627139209514265,3104.0,1.3174087829892833
1.132334671443427,5090.0,inf,0.024112646727321253,3108.0,1.3174956549194585
1.118839103211424,4951.0,inf,0.04315652163216848,3112.0,1.317582420834636
1.2072472954794071,4959.0,inf,0.03340435129620918,3116.0,1.3176690810002094
1.2036246749846309,4802.0,inf,0.02975169704276022,3120.0,1.3177556356805682
1.2186334647426618,4798.0,inf,0.03504976859422525,3124.0,1.3178420851391028
1.2074110165501566,4765.0,inf,0.04333984709093837,3128.0,1.3179284296382092
1.211843068161818,4648.0,inf,0.034386542973428136,3132.0,1.318014669439296
1.2447823891635268,4655.0,inf,0.031652310033829734,3136.0,1.3181008048027862
1.1577538762750224,4541.0,inf,0.03230705304724417,3140.0,1.318186835988125
1.238707107239133,4515.0,inf,0.027642203104336176,3144.0,1.3182727632537834
1.2098937765028943,4459.0,inf,0.03474101473052092,3148.0,1.3183585868572634
1.2528786682809578,4383.0,inf,0.03078972616745179,3152.0,1.3184443070551017
1.2705044056401893,4356.0,inf,0.04328980112826756,3156.0,1.3185299241028772
1.2561048583201186,4288.0,inf,0.031383715032061645,3160.0,1.318615438255213
1.2640642594530371,4239.0,inf,0.037421067693434194,3164.0,1.3187008497657828
1.3411016485864578,4146.0,inf,0.03997083577010711,3168.0,1.3187861588873155
1.2497569973344609,4086.0,inf,0.03657323345534383,3172.0,1.3188713658715987
1.2576610468917468,4015.0,inf,0.03880874900633758,3176.0,1.3189564709694852
1.331684604809146,3983.0,inf,0.034188024702518464,3180.0,1.319041474430896
1.364756582456086,3910.0,inf,0.0415557143107304,3184.0,1.3191263765048262
1.3181429885476392,3855.0,inf,0.0329203131078725,3188.0,1.3192111774393487
1.3467471804474127,3787.0,inf,0.04249491278611082,3192.0,1.3192958774816195
1.3910293610385365,3741.0,inf,0.04829684552928623,3196.0,1.3193804768778812
1.4499024905612028,3650.0,inf,0.050269077181051613,3200.0,1.3194649758734687
1.3870365368436757,3645.0,inf,0.03479445245836497,3204.0,1.319549374712813
1.3332355178235955,3523.0,inf,0.04701759755195156,3208.0,1.3196336736394458
1.3927233931625669,3526.0,inf,0.036691840136321485,3212.0,1.3197178728960037
1.3811325409922086,3430.0,inf,0.030829729193657736,3216.0,1.319801972724233
1.4202952472427823,3440.0,inf,0.033240231388503017,3220.0,1.3198859733649937
1.377512838242636,3349.0,inf,0.06152998908951762,3224.0,1.3199698750582645
1.447181675212544,3345.0,inf,0.06382771756587953,3228.0,1.3200536780431458
1.4007281530633005,3312.0,inf,0.04913751837714349,3232.0,1.320137382557866
1.379803875643661,3239.0,inf,0.03875879623836749,3236.0,1.3202209888397833
1.4322288364065512,3219.0,inf,0.03914631961439076,3240.0,1.3203044971253923
1.3853109286989298,3183.0,inf,0.03136643815205938,3244.0,1.3203879076503267
1.395107878662208,3157.0,inf,0.033879841210650526,3248.0,1.3204712206493636
1.4345042225304738,3081.0,0.034948985425192064,0.03588522479404218,3252.0,1.3205544363564288
1.3944715743889324,3053.0,inf,0.02792257796018049,3256.0,1.3206375550045992
1.376284003575933,3043.0,inf,0.04482795234780986,3260.0,1.3207205768261088
1.4824177762152495,2977.0,inf,0.06096665841271129,3264.0,1.320803502052351
1.4581548108928477,2974.0,inf,0.04993147582074022,3268.0,1.320886330913884
1.4233423413018595,2924.0,inf,0.04634280885931368,3272.0,1.3209690636404343
1.5173021440270598,2906.0,inf,0.049260980351823455,3276.0,1.3210517004609004
1.4030860946048214,2871.0,inf,0.04462097882879499,3280.0,1.3211342416033576
1.4835118319921181,2796.0,inf,0.06206787756536398,3284.0,1.3212166872950608
1.4269966395699818,2776.0,inf,0.033124168160767416,3288.0,1.32129903776245
1.4661220258016152,2783.0,inf,0.03173585131884872,3292.0,1.3213812932311533
1.4461002569585195,2729.0,inf,0.05903434740685661,3296.0,1.3214634539259895
1.4506661251115684,2704.0,inf,0.030647413105760687,3300.0,1.3215455200709747
1.4350008841540065,2695.0,inf,0.02842861439053825,3304.0,1.3216274918893247
1.483900624034045,2683.0,0.03790586746273044,0.0329387321436988,3308.0,1.3217093696034583
1.469486460852922,2635.0,inf,0.02640121714721735,3312.0,1.3217911534350018
1.4793158036076104,2634.0,inf,0.0287478314735976,3316.0,1.3218728436047928
1.4339266555597157,2630.0,0.033933067848844416,0.02599310144019538,3320.0,1.321954440332884
1.4538966233413766,2618.0,0.06121905463445247,0.027221781385001403,3324.0,1.3220359438385465
1.4359677085676432,2590.0,inf,0.02716408562213673,3328.0,1.3221173543402736
1.4613755648906288,2582.0,0.04043001250802617,0.031195388925490408,3332.0,1.322198672055785
1.5017713437481381,2565.0,inf,0.037142430361382116,3336.0,1.32227989720203
1.5057073782281067,2549.0,inf,0.031786185928952666,3340.0,1.3223610299951911
1.4739765493497718,2531.0,inf,0.0378375995815632,3344.0,1.3224420706506883
1.4946622981622901,2517.0,0.0415125878749871,0.04828400245441388,3348.0,1.3225230193831814
1.4363118218425603,2496.0,inf,0.026395426899420656,3352.0,1.322603876406575
1.4930656056517595,2485.0,0.09292668102915692,0.02662729653919716,3356.0,1.322684641934021
1.4740435573278474,2456.0,0.06450002015355569,0.02702535885991511,3360.0,1.322765316177923
1.4506157934864161,2440.0,inf,0.026574573869518482,3364.0,1.322845899349939
1.4253789820819132,2435.0,inf,0.03110315092728508,3368.0,1.322926391660986
1.4590281053131229,2414.0,inf,0.030114362647187008,3372.0,1.323006793321241
1.3915650242701405,2390.0,inf,0.026615177814483932,3376.0,1.3230871045401484
1.4692771953271155,2405.0,inf,0.028406021496854183,3380.0,1.32316732552642
1.474234983261416,2369.0,0.044763822322104366,0.03313114749928805,3384.0,1.32324745648804
1.4607878516386177,2359.0,inf,0.0255462256507627,3388.0,1.3233274976322678
1.4844753084061508,2340.0,inf,0.03211657634510077,3392.0,1.3234074491656418
1.5228653377219346,2321.0,inf,0.035861497327207566,3396.0,1.323487311293983
1.4616526079791938,2301.0,0.049843142057548855,0.033480312640519184,3400.0,1.323567084222397
1.514768274438028,2301.0,inf,0.027467497733188108,3404.0,1.3236467681552795
1.5134600112213663,2282.0,inf,0.027555161613098702,3408.0,1.3237263632963168
1.5484472726733862,2272.0,0.06748738494934946,0.035265016839803175,3412.0,1.323805869848492
1.5753991924829285,2248.0,inf,0.04533300592571488,3416.0,1.3238852880140863
1.624801188513588,2223.0,inf,0.02762256459763681,3420.0,1.323964617994683
1.5801964657522067,2221.0,0.06542542477826557,0.028219622941938943,3424.0,1.3240438599911697
1.5594184523889167,2212.0,inf,0.03209128645755629,3428.0,1.3241230142037441
1.5968550876252452,2193.0,inf,0.03309444897783933,3432.0,1.3242020808319137
1.5776096946945266,2182.0,0.1013002771955227,0.02897477910383679,3436.0,1.3242810600745016
1.583546825552373,2171.0,inf,0.02989974892738216,3440.0,1.3243599521296487
1.6743071575563002,2153.0,0.03819680646029279,0.03059267791681172,3444.0,1.3244387571948166
1.56941928211027,2147.0,inf,0.02801764974759023,3448.0,1.3245174754667912
1.549854621105932,2124.0,0.036854724220804096,0.026819989469649155,3452.0,1.3245961071416856
1.5397124232592518,2120.0,0.043084655944557744,0.02550555093391783,3456.0,1.324674652414943
1.5259108007757636,2112.0,inf,0.02613885604280853,3460.0,1.32475311148134
1.5193473549697492,2109.0,inf,0.025018442521477804,3464.0,1.3248314845349898
1.549387606636747,2099.0,inf,0.031558010256698354,3468.0,1.3249097717693443
1.5227248520532015,2091.0,inf,0.034131839001772905,3472.0,1.324987973377199
1.5272940452710262,2082.0,inf,0.027676090913768037,3476.0,1.3250660895506934
1.5484849159739495,2055.0,0.04388776879153354,0.026586304915842397,3480.0,1.3251441204813166
1.5759196935797544,2047.0,0.04727204074072877,0.02855139153447708,3484.0,1.3252220663599077
1.5565743918646715,2038.0,0.048728861473502805,0.02674130551766159,3488.0,1.3252999273766617
1.582543885086613,2023.0,0.05222905520466648,0.034247279581506286,3492.0,1.3253777037211292
1.5186827613738718,2015.0,inf,0.03198129635284516,3496.0,1.3254553955822217
1.5708178800755614,1992.0,inf,0.03817975687925115,3500.0,1.325533003148214
1.549402397264577,1982.0,0.2405488844010077,0.026363030290117943,3504.0,1.3256105266067457
1.5832668601233977,1960.0,inf,0.025717929610463045,3508.0,1.325687966144826
1.5143179503859745,1951.0,inf,0.030977214839528394,3512.0,1.3257653219488355
1.6009404522025976,1940.0,0.04332656278713415,0.036302209634431294,3516.0,1.3258425942045287
1.5526910247791452,1937.0,0.046383562480865455,0.028347335985747013,3520.0,1.3259197830970377
1.5449282280241885,1928.0,0.06708334812380749,0.03402160233420517,3524.0,1.3259968888108744
1.5197945776070507,1920.0,inf,0.035025205609208306,3528.0,1.326073911529934
1.5378998730885711,1886.0,inf,0.02364881055528292,3532.0,1.3261508514374962
1.5479001031769166,1881.0,inf,0.028115093994460803,3536.0,1.3262277087162295
1.5104494061481224,1869.0,inf,0.02801387981456717,3540.0,1.3263044835481939
1.53673932297212,1871.0,inf,0.02531561402006153,3544.0,1.326381176114842
1.5207654590296307,1851.0,0.04230566768858061,0.02376148673720457,3548.0,1.3264577865970237
1.5406883698445242,1840.0,inf,0.02503785676026505,3552.0,1.3265343151749878
1.5400492052088708,1832.0,inf,0.030210300965477686,3556.0,1.3266107620283847
1.49093494569131,1815.0,0.042703293685000726,0.04448860529841489,3560.0,1.326687127336269
1.5427602766462722,1813.0,inf,0.034051234225443414,3564.0,1.326763411277103
1.5399991534293913,1803.0,inf,0.03027799218991072,3568.0,1.3268396140287582
1.528180137060524,1784.0,0.18689961592138,0.0270391540704334,3572.0,1.3269157357685182
1.5797299729091157,1780.0,0.059064729688244236,0.02792541670478117,3576.0,1.3269917766730825
1.5164925312150133,1779.0,0.24863885996138255,0.039893474482434896,3580.0,1.3270677369185668
1.5273902919182745,1777.0,0.3030406087727551,0.030782281360199407,3584.0,1.327143616680508
1.5391162258318252,1752.0,0.0414228225554012,0.03639533432037863,3588.0,1.3272194161338646
1.560935606861403,1751.0,inf,0.04216700764583349,3592.0,1.327295135453021
1.5827258720017114,1758.0,0.05023163038937923,0.04438233145438002,3596.0,1.3273707748117887
1.5059832692528683,1739.0,inf,0.038910420498640234,3600.0,1.3274463343834098
1.5665750002749632,1719.0,0.048155262270135515,0.034691597767404214,3604.0,1.3275218143405587
1.5824579579031302,1710.0,inf,0.02889989557028655,3608.0,1.3275972148553457
1.5606690807691876,1693.0,inf,0.028547047848290975,3612.0,1.327672536099318
1.5535456522331967,1685.0,inf,0.07543974997942297,3616.0,1.3277477782434632
1.6151219667927528,1657.0,inf,0.032456720434538074,3620.0,1.3278229414582112
1.6122796229881848,1640.0,0.0626381193458644,0.03149585767465112,3624.0,1.3278980259134372
1.5560432311302153,1636.0,0.07670344025569974,0.02529893435988946,3628.0,1.3279730317784635
1.5688631003284819,1617.0,inf,0.026839094741726514,3632.0,1.3280479592220624
1.5764815095424514,1610.0,0.04770651095860076,0.02449032112448619,3636.0,1.3281228084124586
1.6054721224974025,1620.0,0.062458939363590385,0.033906272091336766,3640.0,1.3281975795173304
1.5987540643388778,1594.0,inf,0.031152029040633886,3644.0,1.3282722727038143
1.5997891535455167,1586.0,0.15747035277784782,0.029774949426901082,3648.0,1.3283468881385054
1.5819135686123356,1566.0,inf,0.02645457431003736,3652.0,1.3284214259874605
1.5965530616993469,1564.0,0.04406495169857813,0.025696945360490026,3656.0,1.3284958864162002
1.6732659735254425,1562.0,0.03860238757342406,0.0237425489948399,3660.0,1.3285702695897117
1.6656741480567585,1545.0,inf,0.031086647774170664,3664.0,1.3286445756724503
1.621147446846137,1545.0,0.05571093285310398,0.02706887512752518,3668.0,1.3287188048283431
1.5996879460496227,1536.0,0.04905969509522119,0.025515406364388628,3672.0,1.3287929572207888
1.6198352293291114,1539.0,0.03856484261590112,0.025005851365178886,3676.0,1.3288670330126633
1.5930156359570768,1530.0,0.03485526113570059,0.027451816837296483,3680.0,1.3289410323663187
1.617191189939766,1518.0,0.08465011979247587,0.025274467785121598,3684.0,1.3290149554435875
1.5758847181802529,1517.0,0.10609574490545784,0.02658522013228633,3688.0,1.3290888024057845
1.5910520056498514,1516.0,inf,0.034412948589644485,3692.0,1.329162573413709
1.6018780497052818,1502.0,0.02738706837158816,0.030292362656398182,3696.0,1.3292362686276458
1.5995353632062728,1507.0,inf,0.030067340643784662,3700.0,1.3293098882073697
1.6123070333669165,1494.0,0.02332094791251185,0.024850772925779058,3704.0,1.3293834323121456
1.6071614516588757,1507.0,0.02439507560858692,0.024942713171094547,3708.0,1.3294569011007324
1.6373988155195365,1486.0,0.029522256618103523,0.024654915962734114,3712.0,1.3295302947313827
1.7246456308453906,1492.0,0.02965232754935125,0.02952694428157,3716.0,1.3296036133618483
1.9613098497585884,1480.0,0.026327475686880014,0.04345595054849154,3720.0,1.329676857149379
2.0384312365079085,1490.0,0.02921457744509445,0.04530722061550686,3724.0,1.3297500262507274
1.925958216491464,1483.0,0.026166887237982942,0.044769212776846375,3728.0,1.329823120822149
1.8129679730592796,1468.0,0.024751611699282288,0.03687005660865467,3732.0,1.3298961410194052
1.7430016225860905,1477.0,0.024091939932405698,0.03568288951400074,3736.0,1.3299690869977667
1.871812109649181,1470.0,0.02786834220062426,0.03690165817472308,3740.0,1.3300419589120123
1.9973067601445156,1466.0,0.025342772595322832,0.05276393678079543,3744.0,1.3301147569164342
1.9221186764982563,1459.0,0.0260421028894345,0.058744061560219225,3748.0,1.3301874811648384
1.7186204379178265,1464.0,0.02465115494260087,0.050329855525216766,3752.0,1.330260131810547
1.6537362309477477,1467.0,0.02726673800906337,0.060724540266493425,3756.0,1.3303327090064003
1.6472751856888035,1443.0,inf,0.03482906686031238,3760.0,1.3304052129047597
1.6044557401638408,1438.0,0.028328469201597505,0.027457846888114826,3764.0,1.3304776436575072
1.5488501282129759,1435.0,inf,0.02960710680867748,3768.0,1.3305500014160505
1.6120319335710367,1431.0,inf,0.0255773167823695,3772.0,1.3306222863313233
1.6608997403027517,1420.0,0.02606002572521911,0.030523691314449007,3776.0,1.3306944985537872
1.6169620069155692,1411.0,0.02355575927939345,0.029742184009733174,3780.0,1.3307666382334344
1.5751424488568109,1416.0,0.025542824626567158,0.025991402208711344,3784.0,1.3308387055197892
1.5410208165116992,1413.0,0.02345037942423479,0.024825963953405004,3788.0,1.3309107005619099
1.5222313411498294,1402.0,0.03001207411368673,0.026683319475879742,3792.0,1.3309826235083908
1.5568140532054957,1413.0,0.0262510794524336,0.02713189351013506,3796.0,1.3310544745073645
1.530342088562902,1400.0,0.025653163021991623,0.025870084187099282,3800.0,1.3311262537065038
1.5741862125342994,1390.0,0.025795827930450082,0.025711633173200053,3804.0,1.3311979612530225
1.57647840636729,1396.0,0.025274191587784663,0.02825423070639964,3808.0,1.3312695972936788
1.6247249542475612,1376.0,0.042675529002097264,0.028843494902196832,3812.0,1.3313411619747766
1.521857515744113,1397.0,0.027056913783217156,0.04346660183577115,3816.0,1.331412655442167
1.5238764057008634,1383.0,inf,0.03218460544476677,3820.0,1.3314840778412507
1.505479092839876,1381.0,inf,0.027815534720575567,3824.0,1.3315554293169793
1.5117855883294484,1367.0,0.02700140350193349,0.026728673244738186,3828.0,1.3316267100138581
1.5211896240868714,1360.0,0.02518253831640621,0.025893088830081148,3832.0,1.331697920075947
1.4898924461284886,1372.0,0.02280694054988269,0.02498091389201627,3836.0,1.3317690596468625
1.4856970264075713,1357.0,0.02163836749700413,0.02739248008363705,3840.0,1.3318401288697805
1.5079048368910002,1371.0,0.02208207995308435,0.02748208289596612,3844.0,1.3319111278874365
1.5444346934726916,1359.0,0.023545960226343098,0.027742712557724064,3848.0,1.3319820568421283
1.5182520397846544,1363.0,0.026993786013724715,0.027813521200980657,3852.0,1.3320529158757186
1.6074340439382335,1356.0,0.02595427302163911,0.02861053299650585,3856.0,1.3321237051296346
1.6800099046705812,1356.0,0.024757276376313482,0.029065508074240638,3860.0,1.3321944247448723
1.729972355748565,1345.0,0.02541759776008516,0.03253259700160865,3864.0,1.3322650748619962
1.6871673035051,1352.0,0.02742987514294629,0.031447658300905006,3868.0,1.3323356556211423
1.6964419014474452,1346.0,0.026189355668019682,0.02844749617110672,3872.0,1.33240616716202
1.6869311871189616,1347.0,0.025968977670933726,0.03127128097798425,3876.0,1.332476609623912
1.7632704856645411,1338.0,0.028443808801026482,0.04209233541962895,3880.0,1.3325469831456782
1.719661714089339,1340.0,0.027973871121762174,0.033743062061566416,3884.0,1.3326172878657572
1.6785665213210856,1343.0,0.026469170000809103,0.037783824287872976,3888.0,1.3326875239221658
1.5596669565516736,1332.0,0.02648609560090757,0.036121315047753566,3892.0,1.3327576914525037
1.5419008558713343,1340.0,0.028667003965573017,0.02919251976447628,3896.0,1.3328277905939532
1.5572645728590468,1322.0,0.032064421740649024,0.032188273501228326,3900.0,1.3328978214832814
1.59514901359546,1333.0,0.03535416450153684,0.027886709974867262,3904.0,1.3329677842568421
1.5641246293887767,1313.0,0.03178502980942313,0.027777598901415828,3908.0,1.3330376790505774
1.5034787832171317,1336.0,0.027415889267234816,0.037881981409933284,3912.0,1.3331075060000193
1.547228074490181,1308.0,0.02611110399834557,0.028356375075334225,3916.0,1.3331772652402911
1.507153925282226,1326.0,0.027800191731498718,0.02917656842153431,3920.0,1.3332469569061096
1.481072763091252,1310.0,0.03097173310904712,0.04061112432458543,3924.0,1.3333165811317864
1.4068628421760527,1318.0,inf,0.054311067443555225,3928.0,1.3333861380512293
1.5401454221079274,1301.0,0.035281704814689174,0.07208550495572802,3932.0,1.3334556277979444
1.4751326570988528,1299.0,0.03053408285820026,0.026254253535106083,3936.0,1.3335250505050376
1.4416065307673136,1297.0,0.028970175696392063,0.03187116982049076,3940.0,1.3335944063052156
1.4505625163402518,1287.0,inf,0.02863671016691917,3944.0,1.333663695330789
1.449792627136179,1281.0,0.03930743369033797,0.0275534222938921,3948.0,1.3337329177136719
1.4658589856603852,1271.0,0.03157021705392394,0.02705886131165739,3952.0,1.3338020735853848
1.4843246330466482,1284.0,0.027972785846927577,0.02480829623905536,3956.0,1.3338711630770563
1.4938040522184526,1263.0,0.028610241266488125,0.02736053661888839,3960.0,1.3339401863194231
1.5046173027217915,1270.0,0.02936590998757748,0.027107106458167256,3964.0,1.3340091434428343
1.499106685755596,1263.0,0.03243349424584907,0.029594253634755714,3968.0,1.3340780345772498
1.5000667780645165,1255.0,inf,0.028448839798263938,3972.0,1.3341468598522443
1.5633039421568,1254.0,0.03321864363447642,0.02834896628246685,3976.0,1.3342156193970072
1.5137047976763074,1253.0,0.030386456403823644,0.02897236464460792,3980.0,1.3342843133403455
1.5494633761072676,1254.0,0.03409704727911373,0.02960697439161448,3984.0,1.3343529418106845
1.4736683729883784,1248.0,0.03031590494810145,0.029822856659476007,3988.0,1.334421504936069
1.5008936190793072,1246.0,0.038576923275491885,0.029525753674105294,3992.0,1.334490002844166
1.4769253573534125,1236.0,0.03670957573486393,0.030839879302523705,3996.0,1.3345584356622646
1.5267696730493954,1229.0,inf,0.03006397039983328,4000.0,1.334626803517279
1.5464769967963108,1240.0,0.028976419619654813,0.02825234054411327,4004.0,1.3346951065357493
1.5508994946263943,1215.0,0.035310542246660116,0.02749280287956373,4008.0,1.3347633448438425
1.5705593342970054,1218.0,inf,0.033116037073521384,4012.0,1.3348315185673552
1.5636558274817431,1227.0,0.051951907008440434,0.031772752402933695,4016.0,1.3348996278317138
1.5922252018447849,1202.0,inf,0.04422314673569789,4020.0,1.3349676727619764
1.5308106331402818,1213.0,0.04696957878858971,0.04642030293818336,4024.0,1.3350356534828351
1.5225666203423347,1206.0,0.057292108783586926,0.03591524113360721,4028.0,1.3351035701186156
1.5511494421414913,1197.0,inf,0.031510602085044394,4032.0,1.3351714227932807
1.5791550330193194,1199.0,0.03138827826631325,0.030041808222369744,4036.0,1.3352392116304301
1.541936505329991,1190.0,0.031560171178392674,0.029280513647126624,4040.0,1.3353069367533026
1.5795718105391388,1179.0,inf,0.02796293098284627,4044.0,1.3353745982847776
1.5881281017820903,1187.0,0.04750897122862239,0.03159999468885245,4048.0,1.335442196347376
1.5143468816158228,1181.0,inf,0.03038758437513145,4052.0,1.3355097310632618
1.5517847692186229,1165.0,inf,0.029072558626139163,4056.0,1.3355772025542438
1.5933378886096243,1178.0,0.03681343236247247,0.02888857745580025,4060.0,1.3356446109417768
1.5824783904711774,1175.0,0.032312573113933714,0.028237804374018263,4064.0,1.3357119563469622
1.5333562009213324,1159.0,0.03322400482631185,0.028938364881675976,4068.0,1.3357792388905512
1.5733055944845695,1161.0,0.03332131549203921,0.030620382216341613,4072.0,1.335846458692944
1.6147799537755931,1170.0,0.040725285794772366,0.028408254709268995,4076.0,1.335913615874193
1.6094755350474432,1150.0,0.0340682745408979,0.03375019908623155,4080.0,1.335980710554003
1.6472052025000556,1147.0,0.03941147444455291,0.02926582517450188,4084.0,1.3360477428517326
1.6021529914169073,1166.0,0.0386922364937615,0.03031877946588016,4088.0,1.3361147128863966
1.631156910974094,1147.0,0.0382611485900504,0.029690914337375345,4092.0,1.3361816207766657
1.595172439531935,1151.0,0.03796410004367273,0.0330179231042105,4096.0,1.3362484666408692
1.629575440104449,1133.0,0.03647655734211979,0.02887692546476048,4100.0,1.336315250596996
1.6045362202685092,1144.0,0.038401139527518134,0.029181469894837782,4104.0,1.336381972762695
1.6082701373319763,1127.0,0.039041473145658735,0.030142169174520294,4108.0,1.336448633255278
1.6450179126301552,1140.0,0.04113569315647985,0.034167041905885716,4112.0,1.3365152321917193
1.6657035734889694,1129.0,inf,0.028649085171697293,4116.0,1.3365817696886584
1.6402323527845035,1127.0,0.0749326556918848,0.029273789104063662,4120.0,1.3366482458624005
1.5926891662701237,1123.0,inf,0.028481168333978162,4124.0,1.3367146608289175
1.5680254239728175,1124.0,0.04367958421149242,0.03208450479078207,4128.0,1.336781014703851
1.56479520816938,1120.0,0.04364027643330335,0.03358232899985122,4132.0,1.3368473076025111
1.542206459176917,1114.0,0.08418437461109814,0.029910952943869,4136.0,1.3369135396398792
1.486114552453944,1103.0,0.21468744082443025,0.02955667358088558,4140.0,1.3369797109306094
1.5830402908972026,1115.0,inf,0.0405538349747941,4144.0,1.3370458215890288
1.5683490272783631,1103.0,inf,0.02726514023204161,4148.0,1.3371118717291397
1.5048751381723209,1103.0,0.03593260958941158,0.02985436097988032,4152.0,1.3371778614646195
1.5183644365719715,1078.0,inf,0.03010541396981826,4156.0,1.337243790908824
1.5077267539935235,1090.0,0.0482787324959512,0.032342522475584175,4160.0,1.3373096601747863
1.5085113812297153,1082.0,0.0473623749504132,0.029064126492646843,4164.0,1.33737546937522
1.4948861070406732,1093.0,0.04230567007280157,0.029117296091297876,4168.0,1.337441218622519
1.4306185712623738,1093.0,0.04843763213337969,0.04733886314969029,4172.0,1.33750690802876
1.514988315785165,1072.0,0.060369579751308376,0.03008399815649565,4176.0,1.337572537705702
1.4596222636168117,1086.0,0.05826864770903705,0.032793005906343174,4180.0,1.337638107764789
1.4965632471769492,1070.0,inf,0.02854810596986884,4184.0,1.337703618317151
1.4823217636366919,1084.0,0.037533589318203615,0.028453754566701468,4188.0,1.337769069473604
1.4791489825605415,1087.0,0.04317418044085812,0.028618390693682726,4192.0,1.337834461344653
1.4300114515714102,1065.0,0.06758264936291075,0.03420292916997659,4196.0,1.3378997940404913
1.4660174368731118,1071.0,0.05773788953982663,0.03588343470857977,4200.0,1.3379650676710033
1.4963800465586763,1066.0,inf,0.03027485217447289,4204.0,1.3380302823457646
1.4956134862688542,1068.0,0.028924347598443843,0.029829486172744363,4208.0,1.3380954381740435
1.4535050710741904,1065.0,0.03576557741323423,0.030353411485311656,4212.0,1.3381605352648025
1.4186950492406158,1073.0,0.05284752776925862,0.03495682223727643,4216.0,1.3382255737266984
1.5244535862638309,1062.0,0.056184780886083835,0.029615911304069906,4220.0,1.3382905536680845
1.5070638920244,1056.0,0.02984322526018475,0.028641019081331275,4224.0,1.3383554751970121
1.4851429001649088,1054.0,0.16964516116653947,0.033150459492224484,4228.0,1.3384203384212294
1.5454732672219644,1056.0,0.04495237126988489,0.032156933718993946,4232.0,1.3384851434481857
1.4987592558707077,1048.0,0.029369210604084574,0.034819062508229304,4236.0,1.33854989038503
1.4994065543893718,1058.0,0.03517862760650304,0.03006420665464847,4240.0,1.338614579338613
